word_id,word_language,word_level,word_position,word_translation,word_word
8380,English,C1,verb,sakinleştirici,sedate
8381,English,C1,adverb,sakin bir şekilde,sedately
8382,English,C1,adjective,sakinleştirici,sedate
8383,English,C1,verb,debriyaj,clutch
8384,English,C1,noun,debriyaj,clutch
8385,English,C1,verb,sendelemek,stagger
8386,English,C1,adjective,şaşırtıcı,staggering
8387,English,C1,adjective,saygılı,dutiful
8388,English,C1,adverb,görev bilinciyle,dutifully
8389,English,C1,noun,kalori,calorie
8390,English,C1,verb,firma,firm
8391,English,C1,adverb,inanılmaz derecede,fabulously
8392,English,C1,noun,Öncül,premise
8393,English,C1,noun,bina,premises
8394,English,C1,adjective,eklektik,eclectic
8395,English,C1,noun,eklektik,eclectic
8396,English,C1,adverb,eklektik olarak,eclectically
8397,English,C1,verb,hürmet etmek,revere
8398,English,C1,verb,liman/liman,harbor/harbour
8399,English,C1,adjective,tanınabilir / tanınabilir,recognizable/recognisable
8400,English,C1,adverb,tanınabilir / tanınabilir şekilde,recognizably/recognisably
8401,English,C1,verb,meyilli,batter
8402,English,C1,noun,pil,battery
8403,English,C1,noun,meyilli,batter
8404,English,C1,,meyilli,batter
8405,English,C1,adverb,güvenilmez bir şekilde,unreliably
8406,English,C1,noun,sahil,waterfront
8407,English,C1,adverb,fazlasıyla,amply
8408,English,C1,noun,amplifikasyon,amplification
8409,English,C1,adjective,hırpalanmış,battered
8410,English,C1,adjective,hırpalanmış,battered
8411,English,C1,verb,uymak,comply
8412,English,C1,noun,uyma,compliance
8413,English,C1,adjective,Uysal,compliant
8414,English,C1,adverb,uyumlu olarak,compliantly
8415,English,C1,noun,boşluk,blankness
8416,English,C1,adjective,coşkulu,exuberant
8417,English,C1,noun,coşku,exuberance
8418,English,C1,adverb,coşkuyla,exuberantly
8419,English,C1,adjective,doğrusal,linear
8420,English,C1,adverb,doğrusal olarak,linearly
8421,English,C1,noun,güzelleşmek,flourish
8422,English,C1,verb,güzelleşmek,flourish
8423,English,C1,verb,Çapa,anchor
8424,English,C1,adjective,demirlemiş,anchored
8425,English,C1,noun,egemenlik,domination
8426,English,C1,adjective,baskın,dominant
8427,English,C1,adverb,baskın olarak,dominantly
8428,English,C1,verb,araya girmek,interject
8429,English,C1,noun,ünlem,interjection
8430,English,C1,verb,fışkırmak,gush
8431,English,C1,adjective,fışkıran,gushing
8432,English,C1,noun,fışkırmak,gush
8433,English,C1,adverb,fışkırarak,gushingly
8434,English,C1,adjective,açgözlü,voracious
8435,English,C1,adverb,açgözlülükle,voraciously
8436,English,C1,noun,eskiz defteri,sketchbook
8437,English,C1,noun,kroki,sketch
8438,English,C1,verb,pervane,prop
8439,English,C1,noun,pervane,prop
8440,English,C1,noun,imp,imp
8441,English,C1,adjective,şeytani,impish
8442,English,C1,adverb,şeytanca,impishly
8443,English,C1,adjective,kötü,wicked
8444,English,C1,adverb,haince,wickedly
8445,English,C1,adjective,ürkütücü,macabre
8446,English,C1,noun,zevk,gusto
8447,English,C1,adjective,eşdeğer,tantamount
8448,English,C1,noun,tuhaflıklar,antics
8449,English,C1,noun,zaman aşımı,lapse
8450,English,C1,verb,zaman aşımı,lapse
8451,English,C1,verb,nüksetme,relapse
8452,English,C1,noun,nüksetme,relapse
8453,English,C1,verb,engellemek,impede
8454,English,C1,noun,engel,impediment
8455,English,C1,adjective,gergin,taut
8456,English,C1,adverb,gergin bir şekilde,tautly
8457,English,C1,noun,Jersey,jersey
8458,English,C1,adjective,Jersey,jersey
8459,English,C1,adjective,şaşırtıcı,startling
8460,English,C1,adverb,şaşırtıcı bir şekilde,startlingly
8461,English,C1,verb,gevşek,slack
8462,English,C1,noun,gevşek,slack
8463,English,C1,adjective,gevşek,slack
8464,English,C1,adverb,genel olarak,slackly
8465,English,C1,adjective,sarsılmaz,unwavering
8466,English,C1,adverb,tereddütsüz bir şekilde,unwaveringly
8467,English,C1,adjective,kaldırıldı,removed
8468,English,C1,noun,soytarı,buffoon
8469,English,C1,adjective,baştan çıkarıcı,beguiling
8470,English,C1,adverb,aldatıcı bir şekilde,beguilingly
8471,English,C1,adverb,neşeyle,blithely
8472,English,C1,verb,başıboş,stray
8473,English,C1,adjective,başıboş,stray
8474,English,C1,noun,başıboş,stray
8475,English,C1,adjective,mitolojik,mythological
8476,English,C1,noun,mitoloji,mythology
8477,English,C1,verb,Saygi gostermek,venerate
8478,English,C1,noun,hürmet,veneration
8479,English,C1,adjective,etik,ethical
8480,English,C1,adverb,etik olarak,ethically
8481,English,C1,noun,kadın kahraman,heroine
8482,English,C1,adjective,canlandırıcı,refreshing
8483,English,C1,verb,yenileme,refresh
8484,English,C1,adverb,canlandırıcı bir şekilde,refreshingly
8485,English,C1,adjective,çılgın,zany
8486,English,C1,noun,adanmış,devotee
8487,English,C1,noun,merhem,salve
8488,English,C1,noun,kurtuluş,salvation
8489,English,C1,verb,kurtarma,salvage
8490,English,C1,adjective,kesik kesik,staccato
8491,English,C1,adverb,kesik kesik,staccato
8492,English,C1,noun,şevk,verve
8493,English,C1,adjective,rengarenk,motley
8494,English,C1,verb,vaaz vermek,preach
8495,English,C1,noun,vaiz,preacher
8496,English,C1,preposition,arka,behind
8497,English,C1,noun,süreklilik,continuity
8498,English,C1,adverb,adil olarak,justly
8499,English,C1,adjective,alaycı,wry
8500,English,C1,adverb,alaycı bir şekilde,wryly
8501,English,C1,noun,şair,poetess
8502,English,C1,verb,güvenmek,confide
8503,English,C1,adjective,duyarlı,sentient
8504,English,C1,noun,duygusallık,sentiment
8505,English,C1,adjective,duygusal,sentimental
8506,English,C1,adverb,duygusal olarak,sentimentally
8507,English,C1,verb,dolaşmak,tangle
8508,English,C1,noun,dolaşmak,tangle
8509,English,C1,adjective,karışık,tangled
8510,English,C1,verb,çözmek,untangle
8511,English,C1,adjective,çözülmüş,untangled
8512,English,C1,adjective,algısal,perceptive
8513,English,C1,adverb,algısal olarak,perceptively
8514,English,C1,noun,başlangıç,outset
8515,English,C1,noun,iş adamı,tycoon
8516,English,C1,noun,öğle yemeği,launch
8517,English,C1,verb,ilgi çekici,engross
8518,English,C1,adjective,düşündürücü,engrossing
8519,English,C1,verb,veba,plague
8520,English,C1,verb,yetim,orphan
8521,English,C1,noun,kalıntı,detritus
8522,English,C1,noun,Aleyhine,detriment
8523,English,C1,adjective,zararlı,detrimental
8524,English,C1,adverb,zararlı olarak,detrimentally
8525,English,C1,adverb,yurtiçinde,domestically
8526,English,C1,verb,evcilleştirmek,domesticate
8527,English,C1,noun,evcilleştirme,domestication
8528,English,C1,noun,eksantrik,eccentric
8529,English,C1,adjective,eksantrik,eccentric
8530,English,C1,adverb,eksantrik olarak,eccentrically
8531,English,C1,verb,oluşturmak,render
8532,English,C1,noun,oluşturma,rendering
8533,English,C1,noun,dokunaklı,pathos
8534,English,C1,noun,terzi,tailor
8535,English,C1,verb,terzi,tailor
8536,English,C1,verb,kişiselleştirmek/kişiselleştirmek,personalize/personalise
8537,English,C1,noun,kişiselleştirme/kişiselleştirme,personalization/personalisation
8538,English,C1,noun,kişileştirme,personification
8539,English,C1,adjective,sınırsız,limitless
8540,English,C1,noun,Çırak,apprentice
8541,English,C1,verb,Çırak,apprentice
8542,English,C1,noun,çıraklık,apprenticeship
8543,English,C1,noun,kesinlik,precision
8544,English,C1,verb,takas,swap
8545,English,C1,noun,takas,swap
8546,English,C1,verb,mükemmel,perfect
8547,English,C1,noun,siluet,silhouette
8548,English,C1,adjective,sıradan,nondescript
8549,English,C1,verb,sinyal,signal
8550,English,C1,adjective,ihmal edilebilir,negligible
8551,English,C1,adjective,ihmalkar,negligent
8552,English,C1,adverb,ihmalkar bir şekilde,negligently
8553,English,C1,adverb,prensip olarak,principally
8554,English,C1,noun,fedakarlık,altruism
8555,English,C1,adjective,fedakar,altruistic
8556,English,C1,noun,senaryo,scenario
8557,English,C1,adjective,gönüllü,voluntary
8558,English,C1,adverb,gönüllü olarak,voluntarily
8559,English,C1,verb,biçmek,reap
8560,English,C1,adjective,babaya ait,paternal
8561,English,C1,adjective,anne,maternal
8562,English,C1,adjective,anneci,maternalistic
8563,English,C1,adjective,paternalist,paternalistic
8564,English,C1,noun,hükümler,provisions
8565,English,C1,noun,adaletsizlik,injustice
8566,English,C1,adjective,yoksul,impoverished
8567,English,C1,adjective,sürdürülemez,unsustainable
8568,English,C1,adverb,sürdürülemez bir şekilde,unsustainably
8569,English,C1,adjective,sürdürülebilir,sustainable
8570,English,C1,adverb,sürdürülebilir,sustainably
8571,English,C1,verb,kalp ameliyati,bypass
8572,English,C1,adjective,zorunlu,imperative
8573,English,C1,noun,zorunlu,imperative
8574,English,C1,noun,alaycı,cynic
8575,English,C1,adjective,alaycı,cynical
8576,English,C1,adverb,alaycı bir şekilde,cynically
8577,English,C1,noun,alaycılık,cynicism
8578,English,C1,noun,iğneleyici söz,sarcasm
8579,English,C1,adjective,alaycı,sarcastic
8580,English,C1,adverb,alaycı bir şekilde,sarcastically
8581,English,C1,verb,yanlış yere koymak,misplace
8582,English,C1,adjective,semptomatik,symptomatic
8583,English,C1,verb,küçük görmek,degrade
8584,English,C1,adjective,aşağılayıcı,degrading
8585,English,C1,noun,bozulma,degradation
8586,English,C1,noun,söylem,discourse
8587,English,C1,preposition,ortasında,amid
8588,English,C1,noun,kirpi,hedgehog
8589,English,C1,adjective,geceleyin,nocturnal
8590,English,C1,verb,kış uykusuna yatmak,hibernate
8591,English,C1,noun,kış uykusu,hibernation
8592,English,C1,verb,mahkum,convict
8593,English,C1,noun,mahkum,convict
8594,English,C1,noun,mahkumiyet,conviction
8595,English,C1,adjective,gizli,latent
8596,English,C1,verb,kestirmek,snooze
8597,English,C1,adjective,şık,classy
8598,English,C1,verb,İngiliz anahtarı,wrench
8599,English,C1,verb,Unutma,reminisce
8600,English,C1,adjective,onlar hatırlıyorlar,reminiscent
8601,English,C1,verb,sezgi,intuit
8602,English,C1,noun,sezgi,intuition
8603,English,C1,adjective,sezgisel,intuitive
8604,English,C1,adverb,sezgisel olarak,intuitively
8605,English,C1,adjective,marjinal,marginal
8606,English,C1,adverb,marjinal olarak,marginally
8607,English,C1,adjective,ham,crude
8608,English,C1,adverb,kabaca,crudely
8609,English,C1,noun,kayış,strap
8610,English,C1,verb,kayış,strap
8611,English,C1,adjective,çemberleme,strapping
8612,English,C1,verb,alay etmek,scoff
8613,English,C1,adjective,beceriksiz,fiddly
8614,English,C1,noun,kemancı,fiddler
8615,English,C1,verb,Vaktini boşa harcamak,fiddle
8616,English,C1,noun,Vaktini boşa harcamak,fiddle
8617,English,C1,adjective,müzikal olmayan,unmusical
8618,English,C1,adverb,müziksizce,unmusically
8619,English,C1,noun,repertuar,repertory
8620,English,C1,noun,konçerto,concerto
8621,English,C1,adjective,başbakan,premier
8622,English,C1,noun,başbakan,premier
8623,English,C1,noun,fanatik,fanatic
8624,English,C1,adjective,fanatik,fanatic
8625,English,C1,adverb,fanatik bir şekilde,fanatically
8626,English,C1,adverb,akustik olarak,acoustically
8627,English,C1,adjective,akustik,acoustic
8628,English,C1,noun,akustik,acoustics
8629,English,C1,adjective,sınırlı,compromised
8630,English,C1,verb,göz korkutan,daunt
8631,English,C1,adjective,göz korkutucu,daunting
8632,English,C1,noun,gerçekçi,realist
8633,English,C1,noun,gerçekçilik,realism
8634,English,C1,noun,teneffüs,recess
8635,English,C1,noun,teneffüs,recess
8636,English,C1,adjective,resesif,recessive
8637,English,C1,adjective,üretken,prolific
8638,English,C1,adverb,üretken bir şekilde,prolifically
8639,English,C1,verb,çoğalmak,proliferate
8640,English,C1,noun,parçalanma,fragmentation
8641,English,C1,verb,kampanya,campaign
8642,English,C1,adverb,yoldan çıkmak,astray
8643,English,C1,noun,süre,duration
8644,English,C1,adjective,dayanıklı,durable
8645,English,C1,noun,dayanıklı,durable
8646,English,C1,noun,olasılık,likelihood
8647,English,C1,adjective,toy,naive
8648,English,C1,adverb,safça,naively
8649,English,C1,noun,saflık,naivety
8650,English,C1,adjective,geçirimsiz,impervious
8651,English,C1,adjective,gülünç,ludicrous
8652,English,C1,adverb,gülünç bir şekilde,ludicrously
8653,English,C1,adjective,uygun maliyetli,cost-effective
8654,English,C1,adjective,korkunç,gruesome
8655,English,C1,adverb,korkunç bir şekilde,gruesomely
8656,English,C1,verb,tasavvur,envisage
8657,English,C1,noun,senaryo yazarı,screenwriter
8658,English,C1,verb,karışmak,mingle
8659,English,C1,verb,yayık,churn
8660,English,C1,verb,tampon,buffer
8661,English,C1,noun,tampon,buffer
8662,English,C1,adjective,kızgın,irate
8663,English,C1,adverb,yavaşça,irately
8664,English,C1,adjective,uysal,docile
8665,English,C1,adverb,uysalca,docilely
8666,English,C1,noun,şeytan,fiend
8667,English,C1,adjective,şeytani,fiendish
8668,English,C1,adverb,şeytani bir şekilde,fiendishly
8669,English,C1,verb,nakletmek,transfix
8670,English,C1,noun,Çingene,gypsy
8671,English,C1,noun,mizaç,temperament
8672,English,C1,adjective,huysuz,temperamental
8673,English,C1,adverb,huy olarak,temperamentally
8674,English,C1,noun,senaryo,screenplay
8675,English,C1,noun,hayal kırıklığı,disillusionment
8676,English,C1,noun,ölüm,demise
8677,English,C1,adjective,şehvetli,raunchy
8678,English,C1,adverb,şehvetli bir şekilde,raunchily
8679,English,C1,verb,kredili mevduat,overdraft
8680,English,C1,noun,kredili mevduat,overdraft
8681,English,C1,noun,özet,synopsis
8682,English,C1,noun,şöhret,renown
8683,English,C1,verb,yarışma,contest
8684,English,C1,adjective,tartışmalı,contested
8685,English,C1,noun,veranda,verandah
8686,English,C1,adjective,Mesleki,occupational
8687,English,C1,noun,karar,verdict
8688,English,C1,verb,havalandırmak,ventilate
8689,English,C1,noun,havalandırma,ventilation
8690,English,C1,noun,yolcu,occupant
8691,English,C1,noun,radyatör,radiator
8692,English,C1,adjective,sade,homely
8693,English,C1,adjective,bürokratik,bureaucratic
8694,English,C1,adverb,bürokratik olarak,bureaucratically
8695,English,C1,adjective,ayarlanabilir,adjustable
8696,English,C1,noun,tükenmişlik,fatigue
8697,English,C1,adjective,kas,muscular
8698,English,C1,adjective,çok yönlü,versatile
8699,English,C1,noun,çok yönlülük,versatility
8700,English,C1,noun,uyaranlar,stimuli
8701,English,C1,adjective,sönük,uninspiring
8702,English,C1,adverb,karşılıklı,mutually
8703,English,C1,adjective,kasvetli/kasvetli,somber/sombre
8704,English,C1,adverb,kasvetli/kasvetli bir şekilde,somberly/sombrely
8705,English,C1,noun,dağınıklık,clutter
8706,English,C1,verb,dağınıklık,clutter
8707,English,C1,verb,kulübe,lodge
8708,English,C1,verb,yerinden çıkarmak,dislodge
8709,English,C1,noun,marangoz,carpenter
8710,English,C1,noun,marangozluk,carpentry
8711,English,C1,noun,taşıma,transit
8712,English,C1,verb,düşmek,plummet
8713,English,C1,verb,dolaşıma sokmak,circulate
8714,English,C1,noun,dolaşım,circulation
8715,English,C1,noun,demografi,demography
8716,English,C1,adjective,demografik,demographic
8717,English,C1,noun,demografik,demographic
8718,English,C1,adverb,demografik olarak,demographically
8719,English,C1,adjective,olağanüstü,phenomenal
8720,English,C1,adverb,olağanüstü,phenomenally
8721,English,C1,noun,Peygamber,prophet
8722,English,C1,adjective,kehanet niteliğinde,prophetic
8723,English,C1,noun,ödeme duvarı,paywall
8724,English,C1,noun,güvenlik duvarı,firewall
8725,English,C1,noun,öğle yemeği,launch
8726,English,C1,noun,fatura,invoice
8727,English,C1,noun,yıkım,demolition
8728,English,C1,noun,demo,demo
8729,English,C1,noun,konser,gig
8730,English,C1,noun,sosyalleşme,socialization
8731,English,C1,noun,antik çağ,antiquity
8732,English,C1,adjective,modası geçmiş,antiquated
8733,English,C1,noun,restorasyon,restoration
8734,English,C1,adjective,onarıcı,restorative
8735,English,C1,verb,döndürmek,rotate
8736,English,C1,noun,kadar,till
8737,English,C1,adjective,birleştirilmiş,coupled
8738,English,C1,noun,seyahat planı,itinerary
8739,English,C1,verb,kiralama,charter
8740,English,C1,noun,kiralama,charter
8741,English,C1,noun,arazi,terrain
8742,English,C1,adjective,dayanıklı,resilient
8743,English,C1,noun,Dayanıklılık,resilience
8744,English,C1,adjective,girişimci,enterprising
8745,English,C1,adjective,integral,integral
8746,English,C1,noun,kano,canoe
8747,English,C1,adjective,manyetik,magnetic
8748,English,C1,noun,manyetizma,magnetism
8749,English,C1,adverb,manyetik olarak,magnetically
8750,English,C1,adjective,güvenilir,credible
8751,English,C1,adverb,güvenilir bir şekilde,credibly
8752,English,C1,noun,güvenilirlik,credibility
8753,English,C1,noun,Kimlik,credential
8754,English,C1,adverb,akut olarak,acutely
8755,English,C1,adjective,yasaklayıcı,prohibitive
8756,English,C1,adverb,engelleyici,prohibitively
8757,English,C1,noun,çatlak,fissure
8758,English,C1,noun,sarkaç,pendulum
8759,English,C1,adjective,sarkık,pendulous
8760,English,C1,noun,süspansiyon,suspension
8761,English,C1,preposition,gemide,aboard
8762,English,C1,verb,delmek,drill
8763,English,C1,noun,delmek,drill
8764,English,C1,noun,antropoloji,anthropology
8765,English,C1,noun,antropolog,anthropologist
8766,English,C1,verb,israf,squander
8767,English,C1,verb,yemek,munch
8768,English,C1,verb,bitişik,adjoin
8769,English,C1,adjective,bitişik,adjoining
8770,English,C1,adjective,buruşmuş,wizened
8771,English,C1,verb,aşı,graft
8772,English,C1,noun,meyve bahçesi,orchard
8773,English,C1,noun,fide,seedling
8774,English,C1,noun,yol,tract
8775,English,C1,noun,Halk Hikayesi,folktale
8776,English,C1,verb,filiz,sprout
8777,English,C1,noun,filiz,sprout
8778,English,C1,noun,ikiyüzlülük,hypocrisy
8779,English,C1,noun,ikiyüzlü,hypocrite
8780,English,C1,adjective,ikiyüzlü,hypocritical
8781,English,C1,adverb,ikiyüzlü bir şekilde,hypocritically
8782,English,C1,noun,ebe,midwife
8783,English,C1,verb,hasat,harvest
8784,English,C1,adverb,ticari olarak,commercially
8785,English,C1,noun,tekdüzelik,uniformity
8786,English,C1,adjective,hissiz,numb
8787,English,C1,verb,hissiz,numb
8788,English,C1,noun,tat alma cisimciği,tastebud
8789,English,C1,noun,amatör,amateur
8790,English,C1,adjective,amatör,amateur
8791,English,C1,verb,tekrar takip etmek,retrace
8792,English,C1,verb,çizelge,chart
8793,English,C1,adjective,itaatsiz,insubordinate
8794,English,C1,noun,itaatsizlik,insubordination
8795,English,C1,adverb,itaatsizce,insubordinately
8796,English,C1,noun,ast,subordinate
8797,English,C1,adverb,ilkel olarak,primitively
8798,English,C1,verb,gemiye binmek,embark
8799,English,C1,verb,hızlandırmak,expedite
8800,English,C1,adjective,bağlamsal,contextual
8801,English,C1,adverb,bağlamsal olarak,contextually
8802,English,C1,conjunction,İken,whilst
8803,English,C1,verb,manevra/manevra,maneuver/manoeuvre
8804,English,C1,noun,manevra/manevra,maneuver/manoeuvre
8805,English,C1,adjective,perçinleme,riveting
8806,English,C1,verb,dalma,plunge
8807,English,C1,noun,dalma,plunge
8808,English,C1,noun,ilk çıkış,debut
8809,English,C1,verb,ilk çıkış,debut
8810,English,C1,noun,kargaşa,turmoil
8811,English,C1,adjective,sert,scathing
8812,English,C1,adjective,zararsız,unscathing
8813,English,C1,adjective,kıvrımlı,convoluted
8814,English,C1,adjective,yılmaz,undaunted
8815,English,C1,adjective,cesur,gutsy
8816,English,C1,noun,yoksunluk,deprivation
8817,English,C1,noun,saçmalık,farce
8818,English,C1,verb,canlandırmak,portray
8819,English,C1,noun,tasvir,portrayal
8820,English,C1,adjective,yakalanması zor,elusive
8821,English,C1,verb,kurtulmak,elude
8822,English,C1,noun,kesici diş,incisor
8823,English,C1,noun,kesik,incision
8824,English,C1,verb,keski,chisel
8825,English,C1,adjective,yontulmuş,chiselled
8826,English,C1,verb,kemirmek,gnaw
8827,English,C1,verb,uzatmak,elongate
8828,English,C1,adjective,sayma konuşması,telltale
8829,English,C1,noun,boşluk,cavity
8830,English,C1,verb,hışırtı,rustle
8831,English,C1,noun,hışırtı,rustle
8832,English,C1,verb,toplamak,glean
8833,English,C1,noun,niş,niche
8834,English,C1,noun,takla,somersault
8835,English,C1,verb,takla,somersault
8836,English,C1,verb,neşelendirmek,exhilarate
8837,English,C1,adjective,canlandırıcı,exhilarating
8838,English,C1,noun,neşe,exhilaration
8839,English,C1,noun,fiziksellik,physicality
8840,English,C1,verb,hile,hack
8841,English,C1,noun,hile,hack
8842,English,C1,noun,şehvet,lust
8843,English,C1,adjective,rahatsız edici,unsettling
8844,English,C1,verb,huzurunu kaçırmak,unsettle
8845,English,C1,adjective,banliyö,suburban
8846,English,C1,noun,banliyö,suburbia
8847,English,C1,noun,oyun yazarı,dramatist
8848,English,C1,noun,karakterizasyon/karakterizasyon,characterization/characterisation
8849,English,C1,adjective,ilginç,quirky
8850,English,C1,noun,ilginç,quirky
8851,English,C1,noun,yayılma,sprawl
8852,English,C1,verb,yayılma,sprawl
8853,English,C1,noun,yaratıcılık,ingenuity
8854,English,C1,noun,panorama,panorama
8855,English,C1,adjective,panoramik,panoramic
8856,English,C1,adjective,iyi huylu,benign
8857,English,C1,adverb,iyi niyetle,benignly
8858,English,C1,adverb,patlayıcı bir şekilde,explosively
8859,English,C1,verb,miras,bequeath
8860,English,C1,noun,miras,legacy
8861,English,C1,adjective,sentetik,synthetic
8862,English,C1,adverb,sentetik olarak,synthetically
8863,English,C1,adjective,cansız/cansız,lackluster/lacklustre
8864,English,C1,noun,elastik,elastic
8865,English,C1,adjective,elastik,elastic
8866,English,C1,verb,dehşet/dehşet,appall/appal
8867,English,C1,adjective,korkunç,appalling
8868,English,C1,adverb,dehşet verici bir şekilde,appallingly
8869,English,C1,verb,pençe,pounce
8870,English,C1,verb,bol,abound
8871,English,C1,noun,özsu,sap
8872,English,C1,adjective,monoton,monotonous
8873,English,C1,adverb,monoton bir şekilde,monotonously
8874,English,C1,noun,monotonluk,monotony
8875,English,C1,verb,dönmek,turn to 
8876,English,C1,adjective,ustaca,ingenious
8877,English,C1,noun,plak,plaque
8878,English,C1,verb,nötralize etmek/nötralize etmek,neutralize/neutralise
8879,English,C1,noun,nötralizasyon/nötralizasyon,neutralization/neutralisation
8880,English,C1,verb,tükürük salgılamak,salivate
8881,English,C1,noun,bırakma,cessation
8882,English,C1,noun,vicdan azabı,remorse
8883,English,C1,adjective,vicdansız,remorseless
8884,English,C1,adverb,pişmanlıkla,remorsefully
8885,English,C1,adverb,acımasızca,remorselessly
8886,English,C1,adjective,affedilmez,inexcusable
8887,English,C1,adverb,affedilemez bir şekilde,inexcusably
8888,English,C1,adjective,tükenmez,inexhaustible
8889,English,C1,adjective,yardımsız,unassisted
8890,English,C1,verb,yükseltmek,heighten
8891,English,C1,noun,Fikstür,fixture
8892,English,C1,noun,toplu,bulk
8893,English,C1,adjective,hantal,bulky
8894,English,C1,verb,toplu hale getirmek,bulk up
8895,English,C1,verb,dijitalleştir/dijitalleştir,digitalize/digitalise
8896,English,C1,noun,dijitalleşme/dijitalleşme,digitalization/digitalisation
8897,English,C1,noun,işaretleme,mark-up
8898,English,C1,adjective,tamamlayıcı,complementary
8899,English,C1,adjective,övgü olarak verilen,complimentary
8900,English,C1,noun,Elyaf,staple
8901,English,C1,noun,mallar,wares
8902,English,C1,noun,vasiyet,testament
8903,English,C1,noun,etli,succulent
8904,English,C1,adjective,etli,succulent
8905,English,C1,adverb,lezzetli bir şekilde,succulently
8906,English,C1,adjective,sakin,tranquil
8907,English,C1,noun,huzur,tranquility
8908,English,C1,adjective,Spartalı,spartan
8909,English,C1,noun,yarımada,peninsula
8910,English,C1,noun,bilardo,billiards
8911,English,C2,verb,yaymak,exude
8912,English,C2,verb,tasavvur,envisage
8913,English,C2,noun,müdire,headmistress
8914,English,C2,noun,tavır,mien
8915,English,C2,noun,çekingenlik,timidity
8916,English,C2,verb,çözülmek,unravel
8917,English,C2,noun,fikir birliği,concurrence
8918,English,C2,adjective,taviz vermeyen,unpromising
8919,English,C2,verb,kalabalık,teem
8920,English,C2,noun,hayret,marvel
8921,English,C2,noun,ayakta tedavi gören,outpatient
8922,English,C2,noun,ceset,corpse
8923,English,C2,verb,Çırak,apprentice
8924,English,C2,adjective,kısıtlı,constrained
8925,English,C2,verb,tuhaflık,quirk
8926,English,C2,adjective,kızgın,indignant
8927,English,C2,adverb,öfkeyle,indignantly
8928,English,C2,noun,tuhaflık,eccentricity
8929,English,C2,noun,lokomotif,locomotive
8930,English,C2,noun,hareket,locomotion
8931,English,C2,noun,bireycilik,individualism
8932,English,C2,verb,heyecanlandırmak,enthuse
8933,English,C2,adjective,kavgacı,belligerent
8934,English,C2,noun,saldırganlık,belligerence
8935,English,C2,noun,metanet,stoicism
8936,English,C2,verb,"kasten, kasıtlı, planlı",deliberate
8937,English,C2,noun,münzevi,recluse
8938,English,C2,adjective,münzevi,reclusive
8939,English,C2,adjective,metal kaplı,metalled
8940,English,C2,noun,kısa bilgi,brief
8941,English,C2,adjective,eğik,oblique
8942,English,C2,noun,faks,facsimile
8943,English,C2,verb,darmadağınık,shamble
8944,English,C2,verb,pırlamak,whir
8945,English,C2,noun,yanıklık,blight
8946,English,C2,verb,yanıklık,blight
8947,English,C2,adjective,püriten,puritanical
8948,English,C2,verb,damızlık,brood
8949,English,C2,noun,damızlık,brood
8950,English,C2,adjective,kibirli,disdainful
8951,English,C2,noun,zoolog,zoologist
8952,English,C2,noun,zooloji,zoology
8953,English,C2,noun,yük,encumbrance
8954,English,C2,verb,ayağına dolaşmak,encumber
8955,English,C2,noun,hipotez,hypothesis
8956,English,C2,verb,hipotez kurmak,hypothesize
8957,English,C2,adjective,varsayımsal,hypothetical
8958,English,C2,adjective,parazit,parasitic
8959,English,C2,noun,tüyler,plumage
8960,English,C2,adjective,faydacı,utilitarian
8961,English,C2,verb,faydalanmak,utilize
8962,English,C2,noun,Yarar,utility
8963,English,C2,noun,tercih,predilection
8964,English,C2,adjective,orantılı,commensurate
8965,English,C2,adverb,gerektiği kadar,commensurately
8966,English,C2,verb,haklı çıkarmak,vindicate
8967,English,C2,noun,haklı çıkarma,vindication
8968,English,C2,noun,benzetme,parable
8969,English,C2,verb,denge,poise
8970,English,C2,verb,papaz,minster
8971,English,C2,verb,yıkıntı,wrack
8972,English,C2,adjective,ironik,ironic
8973,English,C2,noun,öncül,predecessor
8974,English,C2,verb,müttefik,ally
8975,English,C2,adjective,duygusuz,callous
8976,English,C2,adverb,duygusuzca,callously
8977,English,C2,adjective,sahipsiz,derelict
8978,English,C2,noun,sahipsiz,derelict
8979,English,C2,noun,materyalizm,materialism
8980,English,C2,adjective,materyalist,materialistic
8981,English,C2,noun,gaddarlık,ferocity
8982,English,C2,adjective,söylemek,utter
8983,English,C2,verb,söylemek,utter
8984,English,C2,adverb,çağrıştırıcı bir şekilde,evokingly
8985,English,C2,noun,okuma,recitation
8986,English,C2,adjective,dengeli,equable
8987,English,C2,adjective,kaybolmamış,extant
8988,English,C2,verb,kınamak,denounce
8989,English,C2,noun,ihbar,denunciation
8990,English,C2,noun,Eko,echo
8991,English,C2,verb,Eko,echo
8992,English,C2,verb,Eko,echo
8993,English,C2,noun,talep,requisition
8994,English,C2,verb,kanıtlamak,substantiate
8995,English,C2,adjective,anlaşılmaz,inscrutable
8996,English,C2,noun,stratosfer,stratosphere
8997,English,C2,verb,şımartmak,indulge
8998,English,C2,noun,hoşgörü,indulgence
8999,English,C2,adverb,hoşgörüyle,indulgently
9000,English,C2,adjective,övgü dolu,laudatory
9001,English,C2,verb,övmek,laud 
9002,English,C2,noun,ışıltı,glitz
9003,English,C2,adjective,gösterişli,glitzy
9004,English,C2,verb,otomatikleştirmek,automate
9005,English,C2,verb,tutuklamak,apprehend
9006,English,C2,noun,atletizm,athleticism
9007,English,C2,verb,göz korkutan,daunt
